"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 15, 2022","4.2224","4.4392","4.4423","4.2139","5.75M","-4.88%"
"Sep 14, 2022","4.4392","4.3723","4.4506","4.3235","3.74M","1.49%"
"Sep 13, 2022","4.3741","4.8541","4.8578","4.3610","7.95M","-9.89%"
"Sep 12, 2022","4.8541","4.9089","4.9793","4.7172","7.74M","-1.06%"
"Sep 11, 2022","4.9062","4.9550","5.1400","4.8245","6.27M","-0.99%"
"Sep 10, 2022","4.9550","4.7095","5.2364","4.6735","16.53M","5.21%"
"Sep 09, 2022","4.7095","4.4623","4.7423","4.4565","6.98M","5.54%"
"Sep 08, 2022","4.4623","4.4105","4.4799","4.3325","2.57M","1.17%"
"Sep 07, 2022","4.4105","4.2672","4.4447","4.1834","2.21M","3.36%"
"Sep 06, 2022","4.2672","4.5833","4.6922","4.2224","4.84M","-6.90%"
"Sep 05, 2022","4.5833","4.6081","4.6709","4.4511","2.74M","-0.54%"
"Sep 04, 2022","4.6081","4.5100","4.6702","4.5070","2.48M","2.17%"
"Sep 03, 2022","4.5100","4.4974","4.5225","4.4514","1.04M","0.28%"
"Sep 02, 2022","4.4974","4.5468","4.5951","4.4291","2.00M","-1.09%"
"Sep 01, 2022","4.5468","4.4957","4.6521","4.3703","3.19M","1.14%"
"Aug 31, 2022","4.4957","4.4684","4.7340","4.4586","2.40M","0.61%"
"Aug 30, 2022","4.4684","4.5867","4.6645","4.3682","3.19M","-2.58%"
"Aug 29, 2022","4.5867","4.3409","4.6077","4.3199","3.29M","5.66%"
